uid,number,squadron,name,value,weapon,scanner,thruster,steering,chassis,startingHealth,health,damage,kills,diedAt,roundTime,width,height
AXcbYR,#0001,Squadron Gaphus,Gaphus,0.756,Plasma Cannon,SC800,T18,S10,C125,100,42,100,1,,248,1024,1024
AXcbYR,#0001,Squadron Gaphus,Woyama v47.20,0.711,Fusion Cannon,SC800,T15,S12,C150,125,94,80,0,,248,1024,1024
AXcbYR,#0001,Squadron Gaphus,Samia,0.695,Plasma Cannon,SC800,T18,S4,C100,75,1,150,3,,248,1024,1024
AXcbYR,#0001,Squadron Gaphus,Detania Mk LIV,0.683,Phase Rifle,SC400,T20,S6,C175,150,13,112,1,,248,1024,1024
AXcbYR,#0001,Squadron Gaphus,Meruta v45.20,0.678,Pulse Rifle,SC800,T15,S10,C150,125,79,87,0,,248,1024,1024
AXcbYR,#0001,Squadron Gaphus,Ganov v44.95,0.611,Phase Rifle,SC600,T15,S12,C150,125,35,192,1,,248,1024,1024
AXcbYR,#0001,Squadron Gaphus,Gaphus,0.756,Plasma Cannon,SC800,T18,S10,C125,100,90,140,2,,282,1024,1024
AXcbYR,#0001,Squadron Gaphus,Woyama v47.20,0.711,Fusion Cannon,SC800,T15,S12,C150,125,61,184,2,,282,1024,1024
AXcbYR,#0001,Squadron Gaphus,Samia,0.695,Plasma Cannon,SC800,T18,S4,C100,75,-1,90,1,135.95,282,1024,1024
AXcbYR,#0001,Squadron Gaphus,Detania Mk LIV,0.683,Phase Rifle,SC400,T20,S6,C175,150,55,80,1,,282,1024,1024
AXcbYR,#0001,Squadron Gaphus,Meruta v45.20,0.678,Pulse Rifle,SC800,T15,S10,C150,125,120,90,0,,282,1024,1024
AXcbYR,#0001,Squadron Gaphus,Ganov v44.95,0.611,Phase Rifle,SC600,T15,S12,C150,125,85,144,0,,282,1024,1024
AXcbYR,#0001,Squadron Gaphus,Gaphus,0.756,Plasma Cannon,SC800,T18,S10,C125,100,-1,60,0,195.18,266,1024,1024
AXcbYR,#0001,Squadron Gaphus,Woyama v47.20,0.711,Fusion Cannon,SC800,T15,S12,C150,125,29,176,0,,266,1024,1024
AXcbYR,#0001,Squadron Gaphus,Samia,0.695,Plasma Cannon,SC800,T18,S4,C100,75,-6,110,1,113.58,266,1024,1024
AXcbYR,#0001,Squadron Gaphus,Detania Mk LIV,0.683,Phase Rifle,SC400,T20,S6,C175,150,36,160,0,,266,1024,1024
AXcbYR,#0001,Squadron Gaphus,Meruta v45.20,0.678,Pulse Rifle,SC800,T15,S10,C150,125,61,102,3,,266,1024,1024
AXcbYR,#0001,Squadron Gaphus,Ganov v44.95,0.611,Phase Rifle,SC600,T15,S12,C150,125,44,160,2,,266,1024,1024
AXcbYR,#0001,Squadron Gaphus,Gaphus,0.756,Plasma Cannon,SC800,T18,S10,C125,100,0,100,0,264.70,354,1024,1024
AXcbYR,#0001,Squadron Gaphus,Woyama v47.20,0.711,Fusion Cannon,SC800,T15,S12,C150,125,-5,104,0,252.53,354,1024,1024
AXcbYR,#0001,Squadron Gaphus,Samia,0.695,Plasma Cannon,SC800,T18,S4,C100,75,-5,30,0,82.15,354,1024,1024
AXcbYR,#0001,Squadron Gaphus,Detania Mk LIV,0.683,Phase Rifle,SC400,T20,S6,C175,150,-1,256,1,349.83,354,1024,1024
AXcbYR,#0001,Squadron Gaphus,Meruta v45.20,0.678,Pulse Rifle,SC800,T15,S10,C150,125,-1,111,0,354.34,354,1024,1024
AXcbYR,#0001,Squadron Gaphus,Ganov v44.95,0.611,Phase Rifle,SC600,T15,S12,C150,125,-3,112,1,191.49,354,1024,1024
hm3pvz,#0002,Squadron Nonia,Nonia,0.656,Fusion Cannon,SC600,T12,S10,C175,150,-5,208,3,375.02,375,1024,1024
hm3pvz,#0002,Squadron Nonia,Henia v33.30,0.644,Pulse Rifle,SC600,T18,S15,C100,75,-1,78,0,286.99,375,1024,1024
hm3pvz,#0002,Squadron Nonia,Westea v48.19,0.639,Pulse Rifle,SC600,T20,S6,C175,150,12,87,1,,375,1024,1024
hm3pvz,#0002,Squadron Nonia,Quter,0.606,Arc Gun,SC500,T12,S8,C175,150,-6,80,0,149.93,375,1024,1024
hm3pvz,#0002,Squadron Nonia,Vamia,0.594,Fusion Cannon,SC800,T12,S6,C150,125,-2,144,1,196.92,375,1024,1024
hm3pvz,#0002,Squadron Nonia,Westea Mk LX,0.483,Pulse Rifle,SC400,T10,S12,C200,200,69,99,1,,375,1024,1024
hm3pvz,#0002,Squadron Nonia,Nonia,0.656,Fusion Cannon,SC600,T12,S10,C175,150,54,272,5,,632,1024,1024
hm3pvz,#0002,Squadron Nonia,Henia v33.30,0.644,Pulse Rifle,SC600,T18,S15,C100,75,-9,33,0,121.01,632,1024,1024
hm3pvz,#0002,Squadron Nonia,Westea v48.19,0.639,Pulse Rifle,SC600,T20,S6,C175,150,66,90,0,,632,1024,1024
hm3pvz,#0002,Squadron Nonia,Quter,0.606,Arc Gun,SC500,T12,S8,C175,150,59,118,1,,632,1024,1024
hm3pvz,#0002,Squadron Nonia,Vamia,0.594,Fusion Cannon,SC800,T12,S6,C150,125,-11,56,0,138.61,632,1024,1024
hm3pvz,#0002,Squadron Nonia,Westea Mk LX,0.483,Pulse Rifle,SC400,T10,S12,C200,200,155,93,0,,632,1024,1024
hm3pvz,#0002,Squadron Nonia,Nonia,0.656,Fusion Cannon,SC600,T12,S10,C175,150,0,128,1,188.60,293,1024,1024
hm3pvz,#0002,Squadron Nonia,Henia v33.30,0.644,Pulse Rifle,SC600,T18,S15,C100,75,-13,39,0,87.63,293,1024,1024
hm3pvz,#0002,Squadron Nonia,Westea v48.19,0.639,Pulse Rifle,SC600,T20,S6,C175,150,95,99,1,,293,1024,1024
hm3pvz,#0002,Squadron Nonia,Quter,0.606,Arc Gun,SC500,T12,S8,C175,150,92,94,1,,293,1024,1024
hm3pvz,#0002,Squadron Nonia,Vamia,0.594,Fusion Cannon,SC800,T12,S6,C150,125,8,256,2,,293,1024,1024
hm3pvz,#0002,Squadron Nonia,Westea Mk LX,0.483,Pulse Rifle,SC400,T10,S12,C200,200,86,78,1,,293,1024,1024
hm3pvz,#0002,Squadron Nonia,Nonia,0.656,Fusion Cannon,SC600,T12,S10,C175,150,82,288,2,,415,1024,1024
hm3pvz,#0002,Squadron Nonia,Henia v33.30,0.644,Pulse Rifle,SC600,T18,S15,C100,75,0,27,0,89.28,415,1024,1024
hm3pvz,#0002,Squadron Nonia,Westea v48.19,0.639,Pulse Rifle,SC600,T20,S6,C175,150,-2,48,1,164.02,415,1024,1024
hm3pvz,#0002,Squadron Nonia,Quter,0.606,Arc Gun,SC500,T12,S8,C175,150,77,157,1,,415,1024,1024
hm3pvz,#0002,Squadron Nonia,Vamia,0.594,Fusion Cannon,SC800,T12,S6,C150,125,66,232,1,,415,1024,1024
hm3pvz,#0002,Squadron Nonia,Westea Mk LX,0.483,Pulse Rifle,SC400,T10,S12,C200,200,33,84,1,,415,1024,1024
hm3pvz,#0002,Squadron Nonia,Nonia,0.656,Fusion Cannon,SC600,T12,S10,C175,150,121,184,3,,336,1024,1024
hm3pvz,#0002,Squadron Nonia,Henia v33.30,0.644,Pulse Rifle,SC600,T18,S15,C100,75,-1,21,0,191.39,336,1024,1024
hm3pvz,#0002,Squadron Nonia,Westea v48.19,0.639,Pulse Rifle,SC600,T20,S6,C175,150,123,30,0,,336,1024,1024
hm3pvz,#0002,Squadron Nonia,Quter,0.606,Arc Gun,SC500,T12,S8,C175,150,0,142,0,182.92,336,1024,1024
hm3pvz,#0002,Squadron Nonia,Vamia,0.594,Fusion Cannon,SC800,T12,S6,C150,125,56,136,1,,336,1024,1024
hm3pvz,#0002,Squadron Nonia,Westea Mk LX,0.483,Pulse Rifle,SC400,T10,S12,C200,200,149,48,2,,336,1024,1024
hm3pvz,#0002,Squadron Nonia,Nonia,0.656,Fusion Cannon,SC600,T12,S10,C175,150,-9,120,0,157.86,333,1024,1024
hm3pvz,#0002,Squadron Nonia,Henia v33.30,0.644,Pulse Rifle,SC600,T18,S15,C100,75,-15,24,0,142.71,333,1024,1024
hm3pvz,#0002,Squadron Nonia,Westea v48.19,0.639,Pulse Rifle,SC600,T20,S6,C175,150,108,108,2,,333,1024,1024
hm3pvz,#0002,Squadron Nonia,Quter,0.606,Arc Gun,SC500,T12,S8,C175,150,53,278,4,,333,1024,1024
hm3pvz,#0002,Squadron Nonia,Vamia,0.594,Fusion Cannon,SC800,T12,S6,C150,125,0,128,0,205.37,333,1024,1024
hm3pvz,#0002,Squadron Nonia,Westea Mk LX,0.483,Pulse Rifle,SC400,T10,S12,C200,200,34,63,0,,333,1024,1024
hm3pvz,#0002,Squadron Nonia,Nonia,0.656,Fusion Cannon,SC600,T12,S10,C175,150,93,168,3,,295,1024,1024
hm3pvz,#0002,Squadron Nonia,Henia v33.30,0.644,Pulse Rifle,SC600,T18,S15,C100,75,0,93,0,269.20,295,1024,1024
hm3pvz,#0002,Squadron Nonia,Westea v48.19,0.639,Pulse Rifle,SC600,T20,S6,C175,150,26,108,1,,295,1024,1024
hm3pvz,#0002,Squadron Nonia,Quter,0.606,Arc Gun,SC500,T12,S8,C175,150,70,187,1,,295,1024,1024
hm3pvz,#0002,Squadron Nonia,Vamia,0.594,Fusion Cannon,SC800,T12,S6,C150,125,-8,96,0,206.19,295,1024,1024
hm3pvz,#0002,Squadron Nonia,Westea Mk LX,0.483,Pulse Rifle,SC400,T10,S12,C200,200,163,66,1,,295,1024,1024
hm3pvz,#0002,Squadron Nonia,Nonia,0.656,Fusion Cannon,SC600,T12,S10,C175,150,-3,168,1,249.91,380,1024,1024
hm3pvz,#0002,Squadron Nonia,Henia v33.30,0.644,Pulse Rifle,SC600,T18,S15,C100,75,-5,96,0,324.91,380,1024,1024
hm3pvz,#0002,Squadron Nonia,Westea v48.19,0.639,Pulse Rifle,SC600,T20,S6,C175,150,-4,75,0,225.54,380,1024,1024
hm3pvz,#0002,Squadron Nonia,Quter,0.606,Arc Gun,SC500,T12,S8,C175,150,-2,91,0,205.77,380,1024,1024
hm3pvz,#0002,Squadron Nonia,Vamia,0.594,Fusion Cannon,SC800,T12,S6,C150,125,21,200,5,,380,1024,1024
hm3pvz,#0002,Squadron Nonia,Westea Mk LX,0.483,Pulse Rifle,SC400,T10,S12,C200,200,0,66,0,189.57,380,1024,1024
hm3pvz,#0002,Squadron Nonia,Nonia,0.656,Fusion Cannon,SC600,T12,S10,C175,150,87,208,0,,318,1024,1024
hm3pvz,#0002,Squadron Nonia,Henia v33.30,0.644,Pulse Rifle,SC600,T18,S15,C100,75,26,69,0,,318,1024,1024
hm3pvz,#0002,Squadron Nonia,Westea v48.19,0.639,Pulse Rifle,SC600,T20,S6,C175,150,70,78,1,,318,1024,1024
hm3pvz,#0002,Squadron Nonia,Quter,0.606,Arc Gun,SC500,T12,S8,C175,150,48,93,2,,318,1024,1024
hm3pvz,#0002,Squadron Nonia,Vamia,0.594,Fusion Cannon,SC800,T12,S6,C150,125,10,208,3,,318,1024,1024
hm3pvz,#0002,Squadron Nonia,Westea Mk LX,0.483,Pulse Rifle,SC400,T10,S12,C200,200,0,63,0,240.59,318,1024,1024
hm3pvz,#0002,Squadron Nonia,Nonia,0.656,Fusion Cannon,SC600,T12,S10,C175,150,-3,208,1,294.19,393,1024,1024
hm3pvz,#0002,Squadron Nonia,Henia v33.30,0.644,Pulse Rifle,SC600,T18,S15,C100,75,-1,87,1,251.88,393,1024,1024
hm3pvz,#0002,Squadron Nonia,Westea v48.19,0.639,Pulse Rifle,SC600,T20,S6,C175,150,-6,117,1,393.00,393,1024,1024
hm3pvz,#0002,Squadron Nonia,Quter,0.606,Arc Gun,SC500,T12,S8,C175,150,0,96,0,234.38,393,1024,1024
hm3pvz,#0002,Squadron Nonia,Vamia,0.594,Fusion Cannon,SC800,T12,S6,C150,125,-5,80,0,95.23,393,1024,1024
hm3pvz,#0002,Squadron Nonia,Westea Mk LX,0.483,Pulse Rifle,SC400,T10,S12,C200,200,0,87,1,341.21,393,1024,1024
JebqCN,#0002,Squadron Nonia,Nonia,0.656,Fusion Cannon,SC600,T12,S10,C175,150,0,176,2,262.21,283,1024,1024
JebqCN,#0002,Squadron Nonia,Henia v33.30,0.644,Pulse Rifle,SC600,T18,S15,C100,75,40,96,0,,283,1024,1024
JebqCN,#0002,Squadron Nonia,Westea v48.19,0.639,Pulse Rifle,SC600,T20,S6,C175,150,102,81,0,,283,1024,1024
JebqCN,#0002,Squadron Nonia,Quter,0.606,Arc Gun,SC500,T12,S8,C175,150,-2,99,0,172.78,283,1024,1024
JebqCN,#0002,Squadron Nonia,Vamia,0.594,Fusion Cannon,SC800,T12,S6,C150,125,30,176,3,,283,1024,1024
JebqCN,#0002,Squadron Nonia,Westea Mk LX,0.483,Pulse Rifle,SC400,T10,S12,C200,200,116,60,1,,283,1024,1024
JebqCN,#0002,Squadron Nonia,Nonia,0.656,Fusion Cannon,SC600,T12,S10,C175,150,36,152,0,,319,1024,1024
JebqCN,#0002,Squadron Nonia,Henia v33.30,0.644,Pulse Rifle,SC600,T18,S15,C100,75,-5,30,0,42.11,319,1024,1024
JebqCN,#0002,Squadron Nonia,Westea v48.19,0.639,Pulse Rifle,SC600,T20,S6,C175,150,98,75,2,,319,1024,1024
JebqCN,#0002,Squadron Nonia,Quter,0.606,Arc Gun,SC500,T12,S8,C175,150,0,179,1,200.35,319,1024,1024
JebqCN,#0002,Squadron Nonia,Vamia,0.594,Fusion Cannon,SC800,T12,S6,C150,125,61,152,2,,319,1024,1024
JebqCN,#0002,Squadron Nonia,Westea Mk LX,0.483,Pulse Rifle,SC400,T10,S12,C200,200,149,69,1,,319,1024,1024
JebqCN,#0002,Squadron Nonia,Nonia,0.656,Fusion Cannon,SC600,T12,S10,C175,150,36,192,2,,334,1024,1024
JebqCN,#0002,Squadron Nonia,Henia v33.30,0.644,Pulse Rifle,SC600,T18,S15,C100,75,30,78,1,,334,1024,1024
JebqCN,#0002,Squadron Nonia,Westea v48.19,0.639,Pulse Rifle,SC600,T20,S6,C175,150,128,78,1,,334,1024,1024
JebqCN,#0002,Squadron Nonia,Quter,0.606,Arc Gun,SC500,T12,S8,C175,150,68,125,1,,334,1024,1024
JebqCN,#0002,Squadron Nonia,Vamia,0.594,Fusion Cannon,SC800,T12,S6,C150,125,38,128,0,,334,1024,1024
JebqCN,#0002,Squadron Nonia,Westea Mk LX,0.483,Pulse Rifle,SC400,T10,S12,C200,200,96,87,1,,334,1024,1024
JebqCN,#0002,Squadron Nonia,Nonia,0.656,Fusion Cannon,SC600,T12,S10,C175,150,-8,256,2,550.91,649,1024,1024
JebqCN,#0002,Squadron Nonia,Henia v33.30,0.644,Pulse Rifle,SC600,T18,S15,C100,75,-3,48,0,93.83,649,1024,1024
JebqCN,#0002,Squadron Nonia,Westea v48.19,0.639,Pulse Rifle,SC600,T20,S6,C175,150,-4,42,0,146.81,649,1024,1024
JebqCN,#0002,Squadron Nonia,Quter,0.606,Arc Gun,SC500,T12,S8,C175,150,6,343,4,,649,1024,1024
JebqCN,#0002,Squadron Nonia,Vamia,0.594,Fusion Cannon,SC800,T12,S6,C150,125,-5,104,0,206.02,649,1024,1024
JebqCN,#0002,Squadron Nonia,Westea Mk LX,0.483,Pulse Rifle,SC400,T10,S12,C200,200,0,60,0,292.46,649,1024,1024
JebqCN,#0002,Squadron Nonia,Nonia,0.656,Fusion Cannon,SC600,T12,S10,C175,150,36,152,0,,230,1024,1024
JebqCN,#0002,Squadron Nonia,Henia v33.30,0.644,Pulse Rifle,SC600,T18,S15,C100,75,48,84,2,,230,1024,1024
JebqCN,#0002,Squadron Nonia,Westea v48.19,0.639,Pulse Rifle,SC600,T20,S6,C175,150,107,54,1,,230,1024,1024
JebqCN,#0002,Squadron Nonia,Quter,0.606,Arc Gun,SC500,T12,S8,C175,150,-10,49,1,180.88,230,1024,1024
JebqCN,#0002,Squadron Nonia,Vamia,0.594,Fusion Cannon,SC800,T12,S6,C150,125,15,160,2,,230,1024,1024
JebqCN,#0002,Squadron Nonia,Westea Mk LX,0.483,Pulse Rifle,SC400,T10,S12,C200,200,163,63,0,,230,1024,1024
JebqCN,#0002,Squadron Nonia,Nonia,0.656,Fusion Cannon,SC600,T12,S10,C175,150,90,176,2,,287,1024,1024
JebqCN,#0002,Squadron Nonia,Henia v33.30,0.644,Pulse Rifle,SC600,T18,S15,C100,75,53,81,1,,287,1024,1024
JebqCN,#0002,Squadron Nonia,Westea v48.19,0.639,Pulse Rifle,SC600,T20,S6,C175,150,-11,78,0,205.62,287,1024,1024
JebqCN,#0002,Squadron Nonia,Quter,0.606,Arc Gun,SC500,T12,S8,C175,150,121,154,2,,287,1024,1024
JebqCN,#0002,Squadron Nonia,Vamia,0.594,Fusion Cannon,SC800,T12,S6,C150,125,48,152,1,,287,1024,1024
JebqCN,#0002,Squadron Nonia,Westea Mk LX,0.483,Pulse Rifle,SC400,T10,S12,C200,200,126,81,0,,287,1024,1024
JebqCN,#0002,Squadron Nonia,Nonia,0.656,Fusion Cannon,SC600,T12,S10,C175,150,-2,144,2,287.76,332,1024,1024
JebqCN,#0002,Squadron Nonia,Henia v33.30,0.644,Pulse Rifle,SC600,T18,S15,C100,75,13,69,0,,332,1024,1024
JebqCN,#0002,Squadron Nonia,Westea v48.19,0.639,Pulse Rifle,SC600,T20,S6,C175,150,72,75,1,,332,1024,1024
JebqCN,#0002,Squadron Nonia,Quter,0.606,Arc Gun,SC500,T12,S8,C175,150,81,175,3,,332,1024,1024
JebqCN,#0002,Squadron Nonia,Vamia,0.594,Fusion Cannon,SC800,T12,S6,C150,125,23,176,0,,332,1024,1024
JebqCN,#0002,Squadron Nonia,Westea Mk LX,0.483,Pulse Rifle,SC400,T10,S12,C200,200,137,84,0,,332,1024,1024
JebqCN,#0002,Squadron Nonia,Nonia,0.656,Fusion Cannon,SC600,T12,S10,C175,150,-10,128,0,174.52,605,1024,1024
JebqCN,#0002,Squadron Nonia,Henia v33.30,0.644,Pulse Rifle,SC600,T18,S15,C100,75,-5,39,0,138.25,605,1024,1024
JebqCN,#0002,Squadron Nonia,Westea v48.19,0.639,Pulse Rifle,SC600,T20,S6,C175,150,-5,96,1,289.15,605,1024,1024
JebqCN,#0002,Squadron Nonia,Quter,0.606,Arc Gun,SC500,T12,S8,C175,150,-5,119,0,297.67,605,1024,1024
JebqCN,#0002,Squadron Nonia,Vamia,0.594,Fusion Cannon,SC800,T12,S6,C150,125,-5,96,0,151.22,605,1024,1024
JebqCN,#0002,Squadron Nonia,Westea Mk LX,0.483,Pulse Rifle,SC400,T10,S12,C200,200,0,138,3,605.13,605,1024,1024
7VhZfO,#0002,Squadron Nonia,Nonia,0.656,Fusion Cannon,SC600,T12,S10,C175,150,-2,96,0,172.05,452,1024,1024
7VhZfO,#0002,Squadron Nonia,Henia v33.30,0.644,Pulse Rifle,SC600,T18,S15,C100,75,1,102,1,,452,1024,1024
7VhZfO,#0002,Squadron Nonia,Westea v48.19,0.639,Pulse Rifle,SC600,T20,S6,C175,150,4,120,0,,452,1024,1024
7VhZfO,#0002,Squadron Nonia,Quter,0.606,Arc Gun,SC500,T12,S8,C175,150,91,241,4,,452,1024,1024
7VhZfO,#0002,Squadron Nonia,Vamia,0.594,Fusion Cannon,SC800,T12,S6,C150,125,-7,88,1,214.84,452,1024,1024
7VhZfO,#0002,Squadron Nonia,Westea Mk LX,0.483,Pulse Rifle,SC400,T10,S12,C200,200,0,45,0,299.63,452,1024,1024
7VhZfO,#0002,Squadron Nonia,Nonia,0.656,Fusion Cannon,SC600,T12,S10,C175,150,83,144,3,,229,1024,1024
7VhZfO,#0002,Squadron Nonia,Henia v33.30,0.644,Pulse Rifle,SC600,T18,S15,C100,75,17,78,0,,229,1024,1024
7VhZfO,#0002,Squadron Nonia,Westea v48.19,0.639,Pulse Rifle,SC600,T20,S6,C175,150,96,57,0,,229,1024,1024
7VhZfO,#0002,Squadron Nonia,Quter,0.606,Arc Gun,SC500,T12,S8,C175,150,-7,133,0,144.70,229,1024,1024
7VhZfO,#0002,Squadron Nonia,Vamia,0.594,Fusion Cannon,SC800,T12,S6,C150,125,68,192,1,,229,1024,1024
7VhZfO,#0002,Squadron Nonia,Westea Mk LX,0.483,Pulse Rifle,SC400,T10,S12,C200,200,176,66,2,,229,1024,1024
7VhZfO,#0002,Squadron Nonia,Nonia,0.656,Fusion Cannon,SC600,T12,S10,C175,150,77,128,1,,292,1024,1024
7VhZfO,#0002,Squadron Nonia,Henia v33.30,0.644,Pulse Rifle,SC600,T18,S15,C100,75,-11,27,0,154.47,292,1024,1024
7VhZfO,#0002,Squadron Nonia,Westea v48.19,0.639,Pulse Rifle,SC600,T20,S6,C175,150,-6,81,0,237.73,292,1024,1024
7VhZfO,#0002,Squadron Nonia,Quter,0.606,Arc Gun,SC500,T12,S8,C175,150,91,167,5,,292,1024,1024
7VhZfO,#0002,Squadron Nonia,Vamia,0.594,Fusion Cannon,SC800,T12,S6,C150,125,30,224,0,,292,1024,1024
7VhZfO,#0002,Squadron Nonia,Westea Mk LX,0.483,Pulse Rifle,SC400,T10,S12,C200,200,77,63,0,,292,1024,1024
7VhZfO,#0002,Squadron Nonia,Nonia,0.656,Fusion Cannon,SC600,T12,S10,C175,150,62,272,4,,440,1024,1024
7VhZfO,#0002,Squadron Nonia,Henia v33.30,0.644,Pulse Rifle,SC600,T18,S15,C100,75,-6,57,0,232.34,440,1024,1024
7VhZfO,#0002,Squadron Nonia,Westea v48.19,0.639,Pulse Rifle,SC600,T20,S6,C175,150,44,87,0,,440,1024,1024
7VhZfO,#0002,Squadron Nonia,Quter,0.606,Arc Gun,SC500,T12,S8,C175,150,-2,68,1,133.03,440,1024,1024
7VhZfO,#0002,Squadron Nonia,Vamia,0.594,Fusion Cannon,SC800,T12,S6,C150,125,28,264,1,,440,1024,1024
7VhZfO,#0002,Squadron Nonia,Westea Mk LX,0.483,Pulse Rifle,SC400,T10,S12,C200,200,114,96,0,,440,1024,1024
7VhZfO,#0002,Squadron Nonia,Nonia,0.656,Fusion Cannon,SC600,T12,S10,C175,150,150,144,2,,266,1024,1024
7VhZfO,#0002,Squadron Nonia,Henia v33.30,0.644,Pulse Rifle,SC600,T18,S15,C100,75,-5,57,1,237.29,266,1024,1024
7VhZfO,#0002,Squadron Nonia,Westea v48.19,0.639,Pulse Rifle,SC600,T20,S6,C175,150,102,75,1,,266,1024,1024
7VhZfO,#0002,Squadron Nonia,Quter,0.606,Arc Gun,SC500,T12,S8,C175,150,-2,72,1,161.27,266,1024,1024
7VhZfO,#0002,Squadron Nonia,Vamia,0.594,Fusion Cannon,SC800,T12,S6,C150,125,21,136,0,,266,1024,1024
7VhZfO,#0002,Squadron Nonia,Westea Mk LX,0.483,Pulse Rifle,SC400,T10,S12,C200,200,95,84,1,,266,1024,1024
7VhZfO,#0002,Squadron Nonia,Nonia,0.656,Fusion Cannon,SC600,T12,S10,C175,150,5,240,3,,480,1024,1024
7VhZfO,#0002,Squadron Nonia,Henia v33.30,0.644,Pulse Rifle,SC600,T18,S15,C100,75,-1,39,1,135.10,480,1024,1024
7VhZfO,#0002,Squadron Nonia,Westea v48.19,0.639,Pulse Rifle,SC600,T20,S6,C175,150,20,156,1,,480,1024,1024
7VhZfO,#0002,Squadron Nonia,Quter,0.606,Arc Gun,SC500,T12,S8,C175,150,0,66,0,271.26,480,1024,1024
7VhZfO,#0002,Squadron Nonia,Vamia,0.594,Fusion Cannon,SC800,T12,S6,C150,125,-1,136,0,210.81,480,1024,1024
7VhZfO,#0002,Squadron Nonia,Westea Mk LX,0.483,Pulse Rifle,SC400,T10,S12,C200,200,107,81,1,,480,1024,1024
7VhZfO,#0002,Squadron Nonia,Nonia,0.656,Fusion Cannon,SC600,T12,S10,C175,150,93,256,1,,416,1024,1024
7VhZfO,#0002,Squadron Nonia,Henia v33.30,0.644,Pulse Rifle,SC600,T18,S15,C100,75,-9,21,0,88.08,416,1024,1024
7VhZfO,#0002,Squadron Nonia,Westea v48.19,0.639,Pulse Rifle,SC600,T20,S6,C175,150,72,105,0,,416,1024,1024
7VhZfO,#0002,Squadron Nonia,Quter,0.606,Arc Gun,SC500,T12,S8,C175,150,-4,91,0,189.59,416,1024,1024
7VhZfO,#0002,Squadron Nonia,Vamia,0.594,Fusion Cannon,SC800,T12,S6,C150,125,6,184,3,,416,1024,1024
7VhZfO,#0002,Squadron Nonia,Westea Mk LX,0.483,Pulse Rifle,SC400,T10,S12,C200,200,91,60,2,,416,1024,1024
7VhZfO,#0002,Squadron Nonia,Nonia,0.656,Fusion Cannon,SC600,T12,S10,C175,150,96,184,2,,316,1024,1024
7VhZfO,#0002,Squadron Nonia,Henia v33.30,0.644,Pulse Rifle,SC600,T18,S15,C100,75,3,75,2,,316,1024,1024
7VhZfO,#0002,Squadron Nonia,Westea v48.19,0.639,Pulse Rifle,SC600,T20,S6,C175,150,77,72,1,,316,1024,1024
7VhZfO,#0002,Squadron Nonia,Quter,0.606,Arc Gun,SC500,T12,S8,C175,150,40,178,1,,316,1024,1024
7VhZfO,#0002,Squadron Nonia,Vamia,0.594,Fusion Cannon,SC800,T12,S6,C150,125,-3,88,0,152.59,316,1024,1024
7VhZfO,#0002,Squadron Nonia,Westea Mk LX,0.483,Pulse Rifle,SC400,T10,S12,C200,200,150,90,0,,316,1024,1024
7VhZfO,#0002,Squadron Nonia,Nonia,0.656,Fusion Cannon,SC600,T12,S10,C175,150,109,168,1,,377,1024,1024
7VhZfO,#0002,Squadron Nonia,Henia v33.30,0.644,Pulse Rifle,SC600,T18,S15,C100,75,-3,75,0,270.63,377,1024,1024
7VhZfO,#0002,Squadron Nonia,Westea v48.19,0.639,Pulse Rifle,SC600,T20,S6,C175,150,91,93,0,,377,1024,1024
7VhZfO,#0002,Squadron Nonia,Quter,0.606,Arc Gun,SC500,T12,S8,C175,150,115,136,1,,377,1024,1024
7VhZfO,#0002,Squadron Nonia,Vamia,0.594,Fusion Cannon,SC800,T12,S6,C150,125,59,152,2,,377,1024,1024
7VhZfO,#0002,Squadron Nonia,Westea Mk LX,0.483,Pulse Rifle,SC400,T10,S12,C200,200,124,87,2,,377,1024,1024
7VhZfO,#0002,Squadron Nonia,Nonia,0.656,Fusion Cannon,SC600,T12,S10,C175,150,-3,184,2,309.80,575,1024,1024
7VhZfO,#0002,Squadron Nonia,Henia v33.30,0.644,Pulse Rifle,SC600,T18,S15,C100,75,16,102,2,,575,1024,1024
7VhZfO,#0002,Squadron Nonia,Westea v48.19,0.639,Pulse Rifle,SC600,T20,S6,C175,150,28,72,0,,575,1024,1024
7VhZfO,#0002,Squadron Nonia,Quter,0.606,Arc Gun,SC500,T12,S8,C175,150,-4,80,0,156.65,575,1024,1024
7VhZfO,#0002,Squadron Nonia,Vamia,0.594,Fusion Cannon,SC800,T12,S6,C150,125,-2,272,2,452.51,575,1024,1024
7VhZfO,#0002,Squadron Nonia,Westea Mk LX,0.483,Pulse Rifle,SC400,T10,S12,C200,200,140,57,0,,575,1024,1024
7VhZfO,#0002,Squadron Nonia,Nonia,0.656,Fusion Cannon,SC600,T12,S10,C175,150,59,216,2,,446,1024,1024
7VhZfO,#0002,Squadron Nonia,Henia v33.30,0.644,Pulse Rifle,SC600,T18,S15,C100,75,-1,24,0,73.92,446,1024,1024
7VhZfO,#0002,Squadron Nonia,Westea v48.19,0.639,Pulse Rifle,SC600,T20,S6,C175,150,35,117,1,,446,1024,1024
7VhZfO,#0002,Squadron Nonia,Quter,0.606,Arc Gun,SC500,T12,S8,C175,150,0,138,0,205.23,446,1024,1024
7VhZfO,#0002,Squadron Nonia,Vamia,0.594,Fusion Cannon,SC800,T12,S6,C150,125,0,208,3,440.43,446,1024,1024
